0	1	-1
0	11	-2
0	12	-2
0	132	2
1	2	1
1	13	2
1	133	1
2	3	-1
2	14	1
2	134	2
3	4	2
3	15	-2
3	135	-2
4	5	-2
4	16	1
4	136	-2
5	6	-1
5	17	-2
5	137	1
6	7	1
6	18	-2
6	138	1
7	8	1
7	19	1
7	139	-1
8	9	1
8	20	1
8	140	1
9	10	-1
9	21	1
9	141	1
10	11	1
10	22	2
10	142	-2
11	23	1
11	143	-1
12	13	-1
12	23	-2
12	24	-2
13	14	-1
13	25	-2
14	15	-2
14	26	2
15	16	2
15	27	2
16	17	-2
16	28	1
17	18	-2
17	29	2
18	19	2
18	30	1
19	20	1
19	31	-1
20	21	-1
20	32	-1
21	22	1
21	33	2
22	23	-2
22	34	-2
23	35	-1
24	25	-1
24	35	1
24	36	2
25	26	-1
25	37	-1
26	27	-1
26	38	-1
27	28	-1
27	39	1
28	29	-1
28	40	-1
29	30	1
29	41	-1
30	31	-2
30	42	-1
31	32	-2
31	43	2
32	33	-1
32	44	-2
33	34	2
33	45	-2
34	35	-1
34	46	1
35	47	1
36	37	-1
36	47	1
36	48	-2
37	38	1
37	49	-2
38	39	-1
38	50	2
39	40	-2
39	51	-1
40	41	1
40	52	-2
41	42	-2
41	53	-2
42	43	-1
42	54	1
43	44	-1
43	55	2
44	45	2
44	56	-2
45	46	1
45	57	-2
46	47	1
46	58	1
47	59	-2
48	49	-2
48	59	-2
48	60	1
49	50	1
49	61	-1
50	51	1
50	62	-2
51	52	2
51	63	-1
52	53	-1
52	64	2
53	54	-1
53	65	1
54	55	1
54	66	-1
55	56	-1
55	67	-1
56	57	-1
56	68	-1
57	58	1
57	69	-1
58	59	2
58	70	-2
59	71	-1
60	61	-2
60	71	-1
60	72	-2
61	62	-1
61	73	-2
62	63	-2
62	74	-2
63	64	1
63	75	1
64	65	2
64	76	-1
65	66	1
65	77	1
66	67	-1
66	78	1
67	68	-2
67	79	1
68	69	1
68	80	1
69	70	2
69	81	2
70	71	-1
70	82	-1
71	83	-2
72	73	-1
72	83	1
72	84	-2
73	74	1
73	85	1
74	75	2
74	86	1
75	76	1
75	87	-1
76	77	1
76	88	-1
77	78	-1
77	89	-1
78	79	1
78	90	1
79	80	2
79	91	-1
80	81	-1
80	92	1
81	82	1
81	93	1
82	83	2
82	94	1
83	95	2
84	85	-1
84	95	-1
84	96	-2
85	86	-2
85	97	1
86	87	2
86	98	-1
87	88	2
87	99	-2
88	89	-1
88	100	-2
89	90	1
89	101	-1
90	91	1
90	102	2
91	92	-1
91	103	1
92	93	1
92	104	1
93	94	-1
93	105	1
94	95	-1
94	106	1
95	107	1
96	97	-2
96	107	-2
96	108	2
97	98	-2
97	109	-1
98	99	-2
98	110	-1
99	100	-1
99	111	-1
100	101	-2
100	112	2
101	102	1
101	113	-2
102	103	-1
102	114	1
103	104	1
103	115	-1
104	105	2
104	116	1
105	106	1
105	117	1
106	107	2
106	118	2
107	119	-1
108	109	-1
108	119	-1
108	120	-2
109	110	2
109	121	1
110	111	2
110	122	1
111	112	-2
111	123	2
112	113	-1
112	124	-1
113	114	-1
113	125	1
114	115	-2
114	126	1
115	116	1
115	127	-2
116	117	-2
116	128	-2
117	118	-1
117	129	-1
118	119	1
118	130	2
119	131	2
120	121	1
120	131	-1
120	132	1
121	122	-2
121	133	-1
122	123	-2
122	134	1
123	124	-2
123	135	-2
124	125	2
124	136	2
125	126	1
125	137	-2
126	127	1
126	138	1
127	128	-1
127	139	-1
128	129	2
128	140	-2
129	130	-2
129	141	1
130	131	-2
130	142	-1
131	143	1
132	133	1
132	143	-1
133	134	-2
134	135	-2
135	136	-1
136	137	1
137	138	2
138	139	1
139	140	2
140	141	1
141	142	-2
142	143	-2
