0	1	-1
0	15	-1
0	16	2
0	240	-1
1	2	2
1	17	-1
1	241	-1
2	3	-2
2	18	2
2	242	-2
3	4	1
3	19	1
3	243	-2
4	5	-2
4	20	2
4	244	2
5	6	1
5	21	-1
5	245	1
6	7	1
6	22	2
6	246	-1
7	8	1
7	23	-1
7	247	2
8	9	-2
8	24	1
8	248	-1
9	10	1
9	25	-2
9	249	1
10	11	-2
10	26	1
10	250	2
11	12	-2
11	27	-1
11	251	2
12	13	-1
12	28	-2
12	252	-1
13	14	1
13	29	-1
13	253	-1
14	15	1
14	30	2
14	254	-1
15	31	-2
15	255	-2
16	17	-2
16	31	-1
16	32	-1
17	18	-1
17	33	1
18	19	1
18	34	1
19	20	-2
19	35	-1
20	21	-2
20	36	-1
21	22	2
21	37	-2
22	23	2
22	38	1
23	24	1
23	39	-1
24	25	-1
24	40	-1
25	26	-1
25	41	-1
26	27	-2
26	42	2
27	28	1
27	43	-1
28	29	1
28	44	-1
29	30	1
29	45	-2
30	31	2
30	46	-2
31	47	1
32	33	2
32	47	-1
32	48	1
33	34	1
33	49	1
34	35	-2
34	50	1
35	36	2
35	51	-1
36	37	1
36	52	-1
37	38	2
37	53	-1
38	39	-1
38	54	-2
39	40	-1
39	55	-2
40	41	-2
40	56	-1
41	42	-2
41	57	2
42	43	2
42	58	1
43	44	-1
43	59	1
44	45	2
44	60	1
45	46	-1
45	61	-1
46	47	-1
46	62	1
47	63	-1
48	49	-2
48	63	-1
48	64	-1
49	50	1
49	65	-2
50	51	-1
50	66	2
51	52	2
51	67	-2
52	53	-1
52	68	1
53	54	-1
53	69	2
54	55	2
54	70	1
55	56	1
55	71	1
56	57	-1
56	72	2
57	58	-1
57	73	-2
58	59	-2
58	74	2
59	60	-2
59	75	2
60	61	2
60	76	-2
61	62	2
61	77	1
62	63	-1
62	78	2
63	79	-1
64	65	1
64	79	1
64	80	2
65	66	1
65	81	-2
66	67	1
66	82	2
67	68	2
67	83	1
68	69	2
68	84	-1
69	70	1
69	85	-2
70	71	-2
70	86	1
71	72	-2
71	87	1
72	73	2
72	88	-1
73	74	-1
73	89	-1
74	75	1
74	90	-1
75	76	-1
75	91	2
76	77	1
76	92	-1
77	78	-1
77	93	2
78	79	2
78	94	-2
79	95	1
80	81	2
80	95	-1
80	96	1
81	82	2
81	97	-1
82	83	-2
82	98	1
83	84	-2
83	99	2
84	85	-1
84	100	-1
85	86	1
85	101	1
86	87	2
86	102	-1
87	88	1
87	103	2
88	89	-2
88	104	-1
89	90	-1
89	105	2
90	91	2
90	106	1
91	92	-1
91	107	1
92	93	2
92	108	-1
93	94	-1
93	109	1
94	95	1
94	110	1
95	111	-2
96	97	-2
96	111	-2
96	112	-1
97	98	2
97	113	-1
98	99	-2
98	114	1
99	100	-1
99	115	1
100	101	-1
100	116	1
101	102	1
101	117	-1
102	103	-2
102	118	1
103	104	2
103	119	-1
104	105	-1
104	120	-1
105	106	2
105	121	-1
106	107	1
106	122	-2
107	108	-1
107	123	-2
108	109	-1
108	124	1
109	110	1
109	125	1
110	111	2
110	126	-1
111	127	1
112	113	2
112	127	-2
112	128	-1
113	114	1
113	129	-2
114	115	1
114	130	-2
115	116	1
115	131	-2
116	117	-1
116	132	2
117	118	-1
117	133	1
118	119	-1
118	134	-1
119	120	-1
119	135	-1
120	121	1
120	136	2
121	122	2
121	137	1
122	123	-1
122	138	-2
123	124	-1
123	139	1
124	125	1
124	140	1
125	126	2
125	141	2
126	127	1
126	142	1
127	143	2
128	129	-1
128	143	-1
128	144	2
129	130	-2
129	145	-2
130	131	2
130	146	-2
131	132	1
131	147	2
132	133	1
132	148	1
133	134	-1
133	149	-1
134	135	1
134	150	-2
135	136	-2
135	151	-1
136	137	-1
136	152	1
