0	1	-1
0	15	1
0	16	2
0	240	-2
1	2	1
1	17	-2
1	241	-2
2	3	-1
2	18	2
2	242	2
3	4	1
3	19	2
3	243	-1
4	5	-1
4	20	-1
4	244	2
5	6	2
5	21	1
5	245	-1
6	7	2
6	22	-1
6	246	2
7	8	-2
7	23	1
7	247	1
8	9	1
8	24	-2
8	248	1
9	10	2
9	25	-1
9	249	-1
10	11	2
10	26	-1
10	250	1
11	12	-1
11	27	2
11	251	-2
12	13	-2
12	28	-2
12	252	1
13	14	1
13	29	-1
13	253	1
14	15	1
14	30	1
14	254	1
15	31	1
15	255	2
16	17	-1
16	31	2
16	32	-1
17	18	2
17	33	-1
18	19	1
18	34	-1
19	20	1
19	35	-1
20	21	-1
20	36	2
21	22	2
21	37	1
22	23	2
22	38	1
23	24	-1
23	39	1
24	25	-2
24	40	1
25	26	2
25	41	-1
26	27	1
26	42	-2
27	28	-2
27	43	1
28	29	1
28	44	1
29	30	-2
29	45	-1
30	31	-1
30	46	-1
31	47	2
32	33	1
32	47	1
32	48	2
33	34	-1
33	49	-2
34	35	-1
34	50	1
35	36	2
35	51	-1
36	37	-1
36	52	-2
37	38	-2
37	53	-2
38	39	-1
38	54	-1
39	40	1
39	55	-2
40	41	2
40	56	-2
41	42	-1
41	57	1
42	43	2
42	58	-2
43	44	1
43	59	-1
44	45	-2
44	60	1
45	46	2
45	61	1
46	47	1
46	62	-1
47	63	1
48	49	2
48	63	-1
48	64	-1
49	50	-2
49	65	-1
50	51	-1
50	66	2
51	52	-2
51	67	-1
52	53	1
52	68	-1
53	54	-2
53	69	1
54	55	1
54	70	-2
55	56	2
55	71	2
56	57	1
56	72	1
57	58	-2
57	73	2
58	59	-2
58	74	-1
59	60	1
59	75	-2
60	61	2
60	76	2
61	62	-1
61	77	1
62	63	1
62	78	-1
63	79	1
64	65	2
64	79	-1
64	80	-1
65	66	-2
65	81	1
66	67	2
66	82	-2
67	68	2
67	83	1
68	69	-1
68	84	2
69	70	-1
69	85	1
70	71	-1
70	86	-1
71	72	-1
71	87	1
72	73	-1
72	88	2
73	74	-1
73	89	1
74	75	2
74	90	-1
75	76	2
75	91	2
76	77	2
76	92	-2
77	78	-1
77	93	2
78	79	1
78	94	2
79	95	-2
80	81	2
80	95	-1
80	96	1
81	82	-2
81	97	-1
82	83	1
82	98	-1
83	84	-1
83	99	1
84	85	2
84	100	1
85	86	1
85	101	1
86	87	-1
86	102	2
87	88	1
87	103	1
88	89	2
88	104	1
89	90	2
89	105	2
90	91	1
90	106	-1
91	92	-2
91	107	-1
92	93	1
92	108	-2
93	94	1
93	109	-2
94	95	1
94	110	2
95	111	1
96	97	-1
96	111	1
96	112	2
97	98	2
97	113	-2
98	99	1
98	114	-2
99	100	1
99	115	-1
100	101	1
100	116	-2
101	102	-2
101	117	-2
102	103	-1
102	118	1
103	104	-1
103	119	-1
104	105	-1
104	120	-2
105	106	2
105	121	-2
106	107	1
106	122	-2
107	108	1
107	123	-2
108	109	-2
108	124	2
109	110	2
109	125	2
110	111	-1
110	126	-2
111	127	-2
112	113	-2
112	127	-2
112	128	1
113	114	2
113	129	-2
114	115	-1
114	130	-2
115	116	-2
115	131	-2
116	117	-2
116	132	-2
117	118	2
117	133	-1
118	119	-1
118	134	1
119	120	-1
119	135	1
120	121	1
120	136	1
121	122	-1
121	137	1
122	123	-1
122	138	1
123	124	-2
123	139	2
124	125	1
124	140	1
125	126	-2
125	141	2
126	127	1
126	142	-1
127	143	2
128	129	1
128	143	1
128	144	-1
129	130	-1
129	145	1
130	131	-2
130	146	1
131	132	1
131	147	-1
132	133	2
132	148	2
133	134	2
133	149	2
134	135	1
134	150	-1
135	136	1
135	151	-1
136	137	1
136	152	-1
137	138	1
137	153	-2
