0	1	1
0	15	2
0	16	1
0	240	-1
1	2	-2
1	17	-1
1	241	-2
2	3	-1
2	18	2
2	242	1
3	4	2
3	19	1
3	243	1
4	5	2
4	20	1
4	244	-2
5	6	2
5	21	1
5	245	2
6	7	2
6	22	1
6	246	-1
7	8	-2
7	23	2
7	247	-1
8	9	-1
8	24	2
8	248	-2
9	10	-1
9	25	-1
9	249	-1
10	11	2
10	26	1
10	250	1
11	12	1
11	27	1
11	251	-1
12	13	-2
12	28	-1
12	252	2
13	14	-2
13	29	1
13	253	-1
14	15	-1
14	30	1
14	254	-2
15	31	-1
15	255	-2
16	17	2
16	31	-1
16	32	2
17	18	2
17	33	1
18	19	2
18	34	2
19	20	1
19	35	-1
20	21	-2
20	36	1
21	22	-1
21	37	1
22	23	-1
22	38	-1
23	24	-2
23	39	1
24	25	-2
24	40	2
25	26	2
25	41	1
26	27	-2
26	42	2
27	28	2
27	43	-2
28	29	-1
28	44	1
29	30	1
29	45	-2
30	31	-1
30	46	-2
31	47	1
32	33	2
32	47	2
32	48	1
33	34	-1
33	49	-1
34	35	-1
34	50	-2
35	36	1
35	51	-2
36	37	-1
36	52	1
37	38	-2
37	53	1
38	39	1
38	54	2
39	40	2
39	55	-2
40	41	1
40	56	-1
41	42	-1
41	57	1
42	43	1
42	58	-1
43	44	1
43	59	1
44	45	1
44	60	-2
45	46	-1
45	61	2
46	47	1
46	62	1
47	63	-2
48	49	2
48	63	-2
48	64	2
49	50	1
49	65	2
50	51	2
50	66	2
51	52	2
51	67	2
52	53	1
52	68	2
53	54	1
53	69	-2
54	55	1
54	70	-1
55	56	2
55	71	-1
56	57	1
56	72	-2
57	58	2
57	73	2
58	59	1
58	74	1
59	60	1
59	75	-1
60	61	1
60	76	1
61	62	-2
61	77	1
62	63	2
62	78	1
63	79	1
64	65	1
64	79	1
64	80	1
65	66	-1
65	81	-2
66	67	2
66	82	2
67	68	-1
67	83	-1
68	69	-1
68	84	-2
69	70	-2
69	85	1
70	71	-1
70	86	2
71	72	-1
71	87	2
72	73	1
72	88	-1
73	74	-1
